27495,saṃdhyakṣaram,saṃdhyakṣara,"Neuter",2,父称,patronymic
27496,saṃdhyopasthānam,saṃdhyopasthāna,"Neuter",2,夜の登場,Evening appearance
27497,saṃdhyopāsanam,saṃdhyopāsana,"Neuter",2,夜の礼拝,Evening worship
27498,saṃdhyābhram,saṃdhyābhra,"Neuter",2,夕方の雲,Evening clouds
27499,saṃdhyābhāṣyam,saṃdhyābhāṣya,"Neuter",2,夜の解説,evening commentary
27500,saṃdhyādibrahmakarma,saṃdhyādibrahmakarman,"Neuter",3n,サンドヒャディブラマカルマン,sandhyadibrahmakarman
27501,saṃdhyākāryam,saṃdhyākārya,"Neuter",2,夜勤,Evening work
27502,saṃdhyāmantravyākhyānam,saṃdhyāmantravyākhyāna,"Neuter",2,夜のマントラレクチャー,Evening Mantra Lecture
27503,saṃdhyāmaṅgalam,saṃdhyāmaṅgala,"Neuter",2,こんばんは,Good evening
27504,saṃdhyāmāhātmyam,saṃdhyāmāhātmya,"Neuter",2,サンディヤマハトミャ,Sandhyamahatmya
27505,saṃdhyāpañcīkaraṇavārttikam,saṃdhyāpañcīkaraṇavārttika,"Neuter",2,夜の昼食会,evening luncheon
27506,saṃdhyāprāyaścittam,saṃdhyāprāyaścitta,"Neuter",2,夜の贖罪,Evening Atonement
27507,saṃdhyāpātram,saṃdhyāpātra,"Neuter",2,夕方の船,Evening vessel
27508,saṃdhyārāgam,saṃdhyārāga,"Neuter",2,イブニング・ラーグ,Evening Raag
27509,saṃdhyāsūtrapravacanam,saṃdhyāsūtrapravacana,"Neuter",2,職業名,Name of work
27510,saṃdhyātrayam,saṃdhyātraya,"Neuter",2,夕暮れ,dusk
27511,saṃdhyātvam,saṃdhyātva,"Neuter",2,夕方性,Eveningness
27512,saṃdhyāvandanabhāṣyam,saṃdhyāvandanabhāṣya,"Neuter",2,サンディヤ・ヴァンダナバシャ,Sandhya Vandanabhashya
27513,saṃdhyāvandanagurubhāṣyam,saṃdhyāvandanagurubhāṣya,"Neuter",2,職業名,Name of work
27514,saṃdhyāvandanalaghubhāṣyam,saṃdhyāvandanalaghubhāṣya,"Neuter",2,職業名,Name of work
27515,saṃdhyāvandanam,saṃdhyāvandana,"Neuter",2,サンディア・バンダナ,Sandhya Vandana
27516,saṃdhyāvandanavivaraṇam,saṃdhyāvandanavivaraṇa,"Neuter",2,夜の祈りの詳細,Evening Prayer Details
27517,saṃdhyāśatasūtrībhāṣyam,saṃdhyāśatasūtrībhāṣya,"Neuter",2,職業名,Name of work
27518,saṃdhābhāṣitam,saṃdhābhāṣita,"Neuter",2,任命された,ordained
27519,saṃdhābhāṣyam,saṃdhābhāṣya,"Neuter",2,わかりやすい,intelligible
27520,saṃdhānakaraṇam,saṃdhānakaraṇa,"Neuter",2,輸液,Infusion
27521,saṃdhānam,saṃdhāna,"Neuter",2,関係,Relationships
27522,saṃdhānāsanam,saṃdhānāsana,"Neuter",2,サンダナアーサナ,sandhanasana
27523,saṃdhāraṇam,saṃdhāraṇa,"Neuter",2,保持,Retention
27524,saṃdhāvacanam,saṃdhāvacana,"Neuter",2,接続詞,Conjunction
27525,saṃdhāyagamanam,saṃdhāyagamana,"Neuter",2,和解,reconciliation
27526,saṃdhāyāsanam,saṃdhāyāsana,"Neuter",2,サンディヤーサナ,sandhyasana
27527,saṃdigdhalekhyam,saṃdigdhalekhya,"Neuter",2,疑わしい書き込み,suspiciouswriting
27528,saṃdigdham,saṃdigdha,"Neuter",2,容疑者,suspect
27529,saṃdigdhapunaruktatvam,saṃdigdhapunaruktatva,"Neuter",2,疑わしい繰り返し,Doubtful repetition
27530,saṃdigdhatvam,saṃdigdhatva,"Neuter",2,不審,Suspiciousness
27531,saṃdiṣṭam,saṃdiṣṭa,"Neuter",2,指定,specified
27532,saṃdānam,saṃdāna,"Neuter",2,三段,Sandan
27533,saṃdānitakam,saṃdānitaka,"Neuter",2,三谷高,Sandanitaka
27534,saṃdīpanam,saṃdīpana,"Neuter",2,サンディーパン,sandeepan
27535,saṃdūṣaṇam,saṃdūṣaṇa,"Neuter",2,汚染,Contamination
27536,saṃgamanam,saṃgamana,"Neuter",2,合流,Confluence
27537,saṃgamasādhvasam,saṃgamasādhvasa,"Neuter",2,合流,confluence
27538,saṃgameśam,saṃgameśa,"Neuter",2,サンガメッシュ,Sangamesh
27539,saṃgameśvaramāhātmyam,saṃgameśvaramāhātmya,"Neuter",2,sangameshwaramahatmya,sangameshwaramahatmya
27540,saṃgameśvarastotram,saṃgameśvarastotra,"Neuter",2,サンガメシュワル ストトラ,Sangameshwar Stotra
27541,saṃgaram,saṃgara,"Neuter",2,サンガー,Sangar
27542,saṃgaraṇam,saṃgaraṇa,"Neuter",2,締固め,Compaction
27543,saṃgatam,saṃgata,"Neuter",2,互換性,Compatible
27544,saṃgatilakṣaṇam,saṃgatilakṣaṇa,"Neuter",2,協会の特徴,association characteristics
27545,saṃgharṣaṇam,saṃgharṣaṇa,"Neuter",2,闘争,Struggle
27546,saṃghaṭanam,saṃghaṭana,"Neuter",2,組織,Organization
27547,saṃghaṭṭacakram,saṃghaṭṭacakra,"Neuter",2,衝突ホイール,collision wheel
27548,saṃghaṭṭanam,saṃghaṭṭana,"Neuter",2,対立,Conflict
27549,saṃghaṭṭapaṇitam,saṃghaṭṭapaṇita,"Neuter",2,複雑な,convoluted
27550,saṃghuṣitam,saṃghuṣita,"Neuter",2,混乱している,Confused
27551,saṃghānnam,saṃghānna,"Neuter",2,対立,Conflict
27552,saṃghātanam,saṃghātana,"Neuter",2,対立,Conflict
27553,saṃghāṭasūtram,saṃghāṭasūtra,"Neuter",2,サンガスートラ,sanghasutra
27554,saṃgopanam,saṃgopana,"Neuter",2,可決,Adoption
27555,saṃgrahaparva,saṃgrahaparvan,"Neuter",3n,コレクションフェスティバル,collection festivals
27556,saṃgraharāmāyaṇam,saṃgraharāmāyaṇa,"Neuter",2,コレクション ラーマーヤナ,Collection Ramayana
27557,saṃgrahavaidyanāthīyam,saṃgrahavaidyanāthīya,"Neuter",2,コレクションVaidyanath,CollectionVaidyanath
27558,saṃgrahavastu,saṃgrahavastu,"Neuter",4u,商品,Collectibles
27559,saṃgrahavivaraṇam,saṃgrahavivaraṇa,"Neuter",2,コレクションの詳細,Collection details
27560,saṃgrahaṇam,saṃgrahaṇa,"Neuter",2,保管所,storage
27561,saṃgrahaṇīratnam,saṃgrahaṇīratna,"Neuter",2,商品,Collectibles
27562,saṃgranthanam,saṃgranthana,"Neuter",2,収集、収集物,collection
27563,saṃgrasanam,saṃgrasana,"Neuter",2,サングラサン,Sangrasan
27564,saṃgrathanam,saṃgrathana,"Neuter",2,収集物,Collection
27565,saṃgrāmakarma,saṃgrāmakarman,"Neuter",3n,戦争の仕事,war work
27566,saṃgrāmanagaram,saṃgrāmanagara,"Neuter",2,サングラナガル,Sangramnagar
27567,saṃgrāmatūryam,saṃgrāmatūrya,"Neuter",2,闘争のトランペット,The struggle trumpet
27568,saṃgrāmaśiras,saṃgrāmaśiras,"Neuter",3con,サングラムシャー,Sangramshirs
27569,saṃgrāmyam,saṃgrāmya,"Neuter",2,悪戦苦闘,struggling
27570,saṃgrāmāṅganam,saṃgrāmāṅgana,"Neuter",2,闘争,struggle
27571,saṃgāyanam,saṃgāyana,"Neuter",2,音楽,music
27572,saṃgītakagṛham,saṃgītakagṛha,"Neuter",2,コンサートホール,Concert Hall
27573,saṃgītakam,saṃgītaka,"Neuter",2,音楽劇,Musical
27574,saṃgītakapadam,saṃgītakapada,"Neuter",2,音楽劇のポジション,Musical position
27575,saṃgītam,saṃgīta,"Neuter",2,音楽,Music
27576,saṃgītaratnam,saṃgītaratna,"Neuter",2,サンギート・ラトナ,Sangeet Ratna
27577,saṃgītarāgalakṣaṇam,saṃgītarāgalakṣaṇa,"Neuter",2,音楽の特徴,Musical characteristics
27578,saṃgītasarvasvam,saṃgītasarvasva,"Neuter",2,音楽すべて,MusicEverything
27579,saṃgītasārāmṛtam,saṃgītasārāmṛta,"Neuter",2,サンギート・サラームルート,sangeet saramrut
27580,saṃgītaveśma,saṃgītaveśman,"Neuter",3n,サンギート・ヴェシュマン,musical instrument
27581,saṃgītaśāstram,saṃgītaśāstra,"Neuter",2,音楽学,Musicology
27582,saṃgītāmṛtam,saṃgītāmṛta,"Neuter",2,サンジータムリット,sangeetamrit
27583,saṃgītāvasānam,saṃgītāvasāna,"Neuter",2,音楽劇のエンド,Musical end
27584,saṃhananam,saṃhanana,"Neuter",2,締固め,Compaction
27585,saṃharaṇam,saṃharaṇa,"Neuter",2,収縮,Contraction
27586,saṃharṣaṇam,saṃharṣaṇa,"Neuter",2,強要,coercion
27587,saṃhatam,saṃhata,"Neuter",2,密集,Compact
27588,saṃhatatvam,saṃhatatva,"Neuter",2,連結,Consolidation
27589,saṃhatyakāritvam,saṃhatyakāritva,"Neuter",2,集団性,Collectiveness
27590,saṃhavanam,saṃhavana,"Neuter",2,対流,convection
27591,saṃhitam,saṃhita,"Neuter",2,コード,Code
27592,saṃhitopaniṣadbrāhmaṇam,saṃhitopaniṣadbrāhmaṇa,"Neuter",2,サムヒトパニシャッド バラモン,samhitopanishad brahmin
27593,saṃhitābhāṣyam,saṃhitābhāṣya,"Neuter",2,成文化された,codified
27594,saṃhitādhyayanam,saṃhitādhyayana,"Neuter",2,コードスタディ,Code study
27595,saṃhitādīpakam,saṃhitādīpaka,"Neuter",2,タラランプ,cod lamp
27596,saṃhitāsamānalakṣaṇam,saṃhitāsamānalakṣaṇa,"Neuter",2,コード等価特性,Code-equivalentcharacteristics
27597,saṃhitāsūtram,saṃhitāsūtra,"Neuter",2,三日経,Samhita Sutra
27598,saṃhitāvidhivivaraṇam,saṃhitāvidhivivaraṇa,"Neuter",2,コード プロシージャの説明,Code Procedure Description
27599,saṃhotram,saṃhotra,"Neuter",2,聖域,sanctum
27600,saṃhātyam,saṃhātya,"Neuter",2,潜在的な,potential
27601,saṃjalpitam,saṃjalpita,"Neuter",2,複雑な,convoluted
27602,saṃjananam,saṃjanana,"Neuter",2,再生,Reproduction
27603,saṃjavanam,saṃjavana,"Neuter",2,サンジャバン,sanjavan
27604,saṃjayam,saṃjaya,"Neuter",2,サンジャイ,Sanjay
27605,saṃjvalanam,saṃjvalana,"Neuter",2,点火,Ignition
27606,saṃjñam,saṃjña,"Neuter",2,名詞,Noun
27607,saṃjñapanam,saṃjñapana,"Neuter",2,宗派,Denomination
27608,saṃjñākaraṇam,saṃjñākaraṇa,"Neuter",2,命名法,Nomenclature
27609,saṃjñākaraṇapariśiṣṭam,saṃjñākaraṇapariśiṣṭa,"Neuter",2,命名法 付録,Nomenclature Appendix
27610,saṃjñākarma,saṃjñākarman,"Neuter",3n,名詞動詞,noun verb
27611,saṃjñānam,saṃjñāna,"Neuter",2,認知,Cognition
27612,saṃjñāpanam,saṃjñāpana,"Neuter",2,通知,Notification
27613,saṃjñāprakaraṇam,saṃjñāprakaraṇa,"Neuter",2,名詞格,Noun Case
27614,saṃjñāstram,saṃjñāstra,"Neuter",2,名詞武器,Noun weapons
27615,saṃjñāsūtram,saṃjñāsūtra,"Neuter",2,名詞の公式,Noun formulas
27616,saṃjñātantram,saṃjñātantra,"Neuter",2,名詞システム,Noun system
27617,saṃjñātvam,saṃjñātva,"Neuter",2,名詞,Nounship
27618,saṃjāvanam,saṃjāvana,"Neuter",2,装飾,decoration
27619,saṃjīvanam,saṃjīvana,"Neuter",2,サンジーバン,Sanjeevan
27620,saṃjīvārmam,saṃjīvārma,"Neuter",2,サンジバーマ,sanjivarma
27621,saṃkalanam,saṃkalana,"Neuter",2,編集、編集物,Compilation
27622,saṃkalikācūrṇam,saṃkalikācūrṇa,"Neuter",2,複合粉末,Compound powder
27623,saṃkalitaikyam,saṃkalitaikya,"Neuter",2,編集された団結,Compiled unity
27624,saṃkalitam,saṃkalita,"Neuter",2,編集済み,Compiled
27625,saṃkalpadurgabhañjanam,saṃkalpadurgabhañjana,"Neuter",2,サンカルプドゥルバンジャン,Sankalpdurgbhanjan
27626,saṃkalpanam,saṃkalpana,"Neuter",2,概念,Conception
27627,saṃkalpasmṛtidurgabhañjanam,saṃkalpasmṛtidurgabhañjana,"Neuter",2,解決と記憶の要塞を壊す,Breaking the fortress of resolution and memory
27628,saṃkaluṣam,saṃkaluṣa,"Neuter",2,繁雑,complex
27629,saṃkarīkaraṇam,saṃkarīkaraṇa,"Neuter",2,異種交配,Hybridization
27630,saṃkarṣaṇam,saṃkarṣaṇa,"Neuter",2,コネクティングロッド,connecting rod
27631,saṃkarṣaṇeśvaratīrtham,saṃkarṣaṇeśvaratīrtha,"Neuter",2,sankarshneshwar tirtha,sankarshneshwar tirtha
27632,saṃkathanam,saṃkathana,"Neuter",2,声明,statement
27633,saṃkaṣṭaharacaturthīvratam,saṃkaṣṭaharacaturthīvrata,"Neuter",2,早くサンクシュタルチャトゥルティ,sankshtharchaturthi fast
27634,saṃkaṣṭaharaṇastotram,saṃkaṣṭaharaṇastotra,"Neuter",2,聖域,sanctum sanctorum
27635,saṃkaṣṭanāśanagaṇapatistotram,saṃkaṣṭanāśanagaṇapatistotra,"Neuter",2,サンカシュナシャンガンパティストトラ,SankashnashanGanpatistotra
27636,saṃkaṣṭanāśanastotram,saṃkaṣṭanāśanastotra,"Neuter",2,消滅,annihilation
27637,saṃkaṣṭanāśanavratam,saṃkaṣṭanāśanavrata,"Neuter",2,断食,fasting
27638,saṃkaṣṭavratam,saṃkaṣṭavrata,"Neuter",2,サンクシュトラタ,Sankshtvrata
27639,saṃkaṭaharacaturthīvratam,saṃkaṭaharacaturthīvrata,"Neuter",2,サンカタルチャトゥルティ・ファスト,sankatharchaturthi fast
27640,saṃkaṭam,saṃkaṭa,"Neuter",2,危険,danger
27641,saṃkaṭastotram,saṃkaṭastotra,"Neuter",2,銛,harpoon
27642,saṃkaṭānāmāṣṭakam,saṃkaṭānāmāṣṭaka,"Neuter",2,トラブルメーカー,troublemaker
27643,saṃketagrahaṇam,saṃketagrahaṇa,"Neuter",2,電波受信,Signal reception
27644,saṃketaketanam,saṃketaketana,"Neuter",2,道標,Signposts
27645,saṃketanam,saṃketana,"Neuter",2,示す,indicate
27646,saṃketaniketanam,saṃketaniketana,"Neuter",2,表記,notation
27647,saṃketasthānam,saṃketasthāna,"Neuter",2,道標,Signposts
27648,saṃketatrayam,saṃketatraya,"Neuter",2,3 つの兆候,Three signs
27649,saṃketavākyam,saṃketavākya,"Neuter",2,段階,phrase
27650,saṃketayāmalam,saṃketayāmala,"Neuter",2,表記上の,notational
27651,saṃketodyānam,saṃketodyāna,"Neuter",2,表記,notation
27652,saṃkhyam,saṃkhya,"Neuter",2,数字,Numbers
27653,saṃkhyatvam,saṃkhyatva,"Neuter",2,数性,Numberality
27654,saṃkhyāmātram,saṃkhyāmātra,"Neuter",2,数字のみ,Numbers only
27655,saṃkhyānam,saṃkhyāna,"Neuter",2,番号付け,Numbering
27656,saṃkhyānāma,saṃkhyānāman,"Neuter",3n,名前の数,Numbers of names
27657,saṃkhyāpadam,saṃkhyāpada,"Neuter",2,数字,Numerals
27658,saṃkhyāratnam,saṃkhyāratna,"Neuter",2,数字の宝石,Number gems
27659,saṃkhyātam,saṃkhyāta,"Neuter",2,番号付き,Numbered
27660,saṃkhyāvidhānam,saṃkhyāvidhāna,"Neuter",2,数秘術,Numerology
27661,saṃkleśanam,saṃkleśana,"Neuter",2,収集、収集物,collection
27662,saṃkleśanirvāṇam,saṃkleśanirvāṇa,"Neuter",2,コレクション ニルヴァーナ,collection nirvana
27663,saṃkocam,saṃkoca,"Neuter",2,ためらい,Hesitation
27664,saṃkocanam,saṃkocana,"Neuter",2,収縮,Shrinkage
27665,saṃkocapiśunam,saṃkocapiśuna,"Neuter",2,躊躇する,hesitant
27666,saṃkocitam,saṃkocita,"Neuter",2,契約済み,Contracted
27667,saṃkramam,saṃkrama,"Neuter",2,感染,Infection
27668,saṃkramaṇam,saṃkramaṇa,"Neuter",2,感染,infection
27669,saṃkrandanam,saṃkrandana,"Neuter",2,シンクロニシティ,synchronicity
27670,saṃkrośam,saṃkrośa,"Neuter",2,サンクロッシュ,Sankrosh
27671,saṃkrāmaṇam,saṃkrāmaṇa,"Neuter",2,感染,Infection
27672,saṃkrānticakram,saṃkrānticakra,"Neuter",2,至点,solstice
27673,saṃkrāntilakṣaṇam,saṃkrāntilakṣaṇa,"Neuter",2,同期,synchrony
27674,saṃkrāntiphalam,saṃkrāntiphala,"Neuter",2,至点,solstice
27675,saṃkrāntiprakaraṇam,saṃkrāntiprakaraṇa,"Neuter",2,至点,solstice
27676,saṃkrāntyudyāpanam,saṃkrāntyudyāpana,"Neuter",2,至点,solstice
27677,saṃkrīḍanam,saṃkrīḍana,"Neuter",2,収縮,contraction
27678,saṃkucanam,saṃkucana,"Neuter",2,収縮,Contraction
27679,saṃkulam,saṃkula,"Neuter",2,"群集, 群衆, 暴徒, 乱闘, 戦闘, 戦争, トラブル, 苦痛, 一貫性のない発言, 矛盾した発言","crowd, throng, mob, confused fight, battle, war, trouble, distress, inconsistent speech, contradictory speech"
27680,saṃkālanam,saṃkālana,"Neuter",2,編集、編集物,Compilation
27681,saṃkīrtanam,saṃkīrtana,"Neuter",2,サンキルタナ,sankirtana
27682,saṃkīrṇam,saṃkīrṇa,"Neuter",2,狭い,Narrow
27683,saṃkīrṇayuddham,saṃkīrṇayuddha,"Neuter",2,狭い戦争,narrow war
27684,saṃkīrṇīkaraṇam,saṃkīrṇīkaraṇa,"Neuter",2,絞込み,Narrowing down
27685,saṃkūjitam,saṃkūjita,"Neuter",2,圧縮された,compressed
27686,saṃkūṭanam,saṃkūṭana,"Neuter",2,収縮,Contraction
27687,saṃkṛti,saṃkṛti,"Neuter",3i,文化,Culture
27688,saṃkṣepabhāgavatāmṛtam,saṃkṣepabhāgavatāmṛta,"Neuter",2,略語バーガヴァタムリット,summing up
27689,saṃkṣepabhāratam,saṃkṣepabhārata,"Neuter",2,要するにインド,In briefIndia
27690,saṃkṣepamātram,saṃkṣepamātra,"Neuter",2,簡単に,Only briefly
27691,saṃkṣeparāmāyaṇam,saṃkṣeparāmāyaṇa,"Neuter",2,要約,summarization
27692,saṃkṣepayogavāsiṣṭham,saṃkṣepayogavāsiṣṭha,"Neuter",2,ヴァシスタの要約,summing up vasistha
27693,saṃkṣepaṇam,saṃkṣepaṇa,"Neuter",2,結露,Condensation
27694,saṃkṣepāmṛtam,saṃkṣepāmṛta,"Neuter",2,略語,abbreviation
27695,saṃkṣiptabhāratam,saṃkṣiptabhārata,"Neuter",2,簡潔なインド,Concise India
27696,saṃkṣiptabhāṣyam,saṃkṣiptabhāṣya,"Neuter",2,簡単な解説,Brief commentary
27697,saṃkṣiptatvam,saṃkṣiptatva,"Neuter",2,簡潔,Conciseness
27698,saṃkṣobhaṇam,saṃkṣobhaṇa,"Neuter",2,痙攣,Convulsions
27699,saṃkṣālanam,saṃkṣālana,"Neuter",2,蒸発,Evaporation
27700,saṃlakṣaṇam,saṃlakṣaṇa,"Neuter",2,症状,Symptoms
27701,saṃlapanam,saṃlapana,"Neuter",2,一緒に話したりおしゃべりしたりする行為,act of talking or chattering together
27702,saṃlayanam,saṃlayana,"Neuter",2,融合,Fusion
27703,saṃlaṅghanam,saṃlaṅghana,"Neuter",2,違反,Violation
27704,saṃloḍanam,saṃloḍana,"Neuter",2,はんだ付け,Soldering
27705,saṃlāpakam,saṃlāpaka,"Neuter",2,対話者,Interlocutor
27706,saṃnaddhavyam,saṃnaddhavya,"Neuter",2,武装した,armed
27707,saṃnahanam,saṃnahana,"Neuter",2,圧縮,Compression
27708,saṃnamanam,saṃnamana,"Neuter",2,召喚,summons
27709,saṃnayanam,saṃnayana,"Neuter",2,サンヤナ,Sanyana
27710,saṃnibandhanam,saṃnibandhana,"Neuter",2,接続詞,Conjunction
27711,saṃnibarhaṇam,saṃnibarhaṇa,"Neuter",2,吸収,imbibition
27712,saṃnidham,saṃnidha,"Neuter",2,サニード,sannidh
27713,saṃnidhānam,saṃnidhāna,"Neuter",2,面前,Presence
27714,saṃnihanam,saṃnihana,"Neuter",2,三年半,Sannihan
27715,saṃnihitataratvam,saṃnihitataratva,"Neuter",2,埋め込み性,Embeddedness
27716,saṃnikarṣaṇam,saṃnikarṣaṇa,"Neuter",2,近似,Approximation
27717,saṃnikṛṣṭam,saṃnikṛṣṭa,"Neuter",2,近似,Approximate
27718,saṃnipātanam,saṃnipātana,"Neuter",2,結露,Condensation
27719,saṃnipātanāḍīlakṣaṇam,saṃnipātanāḍīlakṣaṇa,"Neuter",2,結膜の脈拍特性,Conjunctival pulse characteristics
27720,saṃnivapanam,saṃnivapana,"Neuter",2,一貫性,consistency
27721,saṃnivartanam,saṃnivartana,"Neuter",2,反転,Reversal
27722,saṃniveśanam,saṃniveśana,"Neuter",2,挿入,Insertion
27723,saṃnivāraṇam,saṃnivāraṇa,"Neuter",2,防止,Prevention
27724,saṃniyacchanam,saṃniyacchana,"Neuter",2,さんにゃっちゃん,Sanniyachchan
27725,saṃnyasanam,saṃnyasana,"Neuter",2,放棄,renunciation
27726,saṃnyāsagrahaṇam,saṃnyāsagrahaṇa,"Neuter",2,退職,retirement
27727,saṃnyāsidarśanam,saṃnyāsidarśana,"Neuter",2,禁欲主義,asceticism
27728,saṃnyāsisamārādhanam,saṃnyāsisamārādhana,"Neuter",2,サニャシス・サマーダン,sanyasis samadhan
27729,saṃnyāsitvam,saṃnyāsitva,"Neuter",2,禁欲主義,asceticism
27730,saṃnyāsāhnikam,saṃnyāsāhnika,"Neuter",2,サンヤサニク,sanyasanik
27731,saṃrakṣaṇam,saṃrakṣaṇa,"Neuter",2,保存,preserve
27732,saṃrambhitvam,saṃrambhitva,"Neuter",2,怒り,Anger
27733,saṃrodanam,saṃrodana,"Neuter",2,三露団,Sanrodan
27734,saṃrodhanam,saṃrodhana,"Neuter",2,封じ込め,Containment
27735,saṃrohaṇam,saṃrohaṇa,"Neuter",2,上昇,Ascension
27736,saṃrujanam,saṃrujana,"Neuter",2,若返り,rejuvenation
27737,saṃrādhanam,saṃrādhana,"Neuter",2,処理,Processing
27738,saṃrāvaṇam,saṃrāvaṇa,"Neuter",2,カバー,cover
27739,saṃsadanam,saṃsadana,"Neuter",2,議会,Parliament
27740,saṃsananam,saṃsanana,"Neuter",2,さんさんん,Sansann
27741,saṃsaraṇam,saṃsaraṇa,"Neuter",2,伝染 ; 感染,Transmission
27742,saṃsargaprakaraṇam,saṃsargaprakaraṇa,"Neuter",2,接触事例,Contact cases
27743,saṃsargitvam,saṃsargitva,"Neuter",2,伝染性,Contagiousness
27744,saṃsarjanam,saṃsarjana,"Neuter",2,伝染 ; 感染,Transmission
27745,saṃsarpaṇam,saṃsarpaṇa,"Neuter",2,伝染,Contagion
27746,saṃsevanam,saṃsevana,"Neuter",2,輸液,Infusion
27747,saṃskandham,saṃskandha,"Neuter",2,資源,resource
27748,saṃskaraṇam,saṃskaraṇa,"Neuter",2,説明、解釈、意見、異説、改作、脚色、異形、変形,version
27749,saṃskhalitam,saṃskhalita,"Neuter",2,折りたたまれた,Collapsed
27750,saṃskārabhūṣaṇam,saṃskārabhūṣaṇa,"Neuter",2,儀式の装飾品,Ritual ornaments
27751,saṃskāranāma,saṃskāranāman,"Neuter",3n,サンスカルナマン,sanskarnaman
27752,saṃskārapaddhatirahasyam,saṃskārapaddhatirahasya,"Neuter",2,儀式方法の謎,The mystery of the ritual method
27753,saṃskārapariśiṣṭam,saṃskārapariśiṣṭa,"Neuter",2,儀式の付録,Ritual Appendix
27754,saṃskāraprakaraṇam,saṃskāraprakaraṇa,"Neuter",2,リチュアルケース,Ritual Case
27755,saṃskāraratnam,saṃskāraratna,"Neuter",2,サンスカラトナ,sanskarratna
27756,saṃskārasaukhyam,saṃskārasaukhya,"Neuter",2,sanskar saukhya,sanskar saukhya
27757,saṃskāratattvam,saṃskāratattva,"Neuter",2,儀式の要素,Ritual elements
27758,saṃskāratvajātikhaṇḍanam,saṃskāratvajātikhaṇḍana,"Neuter",2,儀式的カーストの反駁,Refutation of ritualistic caste
27759,saṃskāratvam,saṃskāratva,"Neuter",2,儀式化,Ritualization
27760,saṃskṛtam,saṃskṛta,"Neuter",2,梵語,Sanskrit
27761,saṃskṛtatram,saṃskṛtatra,"Neuter",2,梵語,Sanskrittra
27762,saṃskṛtatvam,saṃskṛtatva,"Neuter",2,梵語,Sanskritness
27763,saṃsmaraṇam,saṃsmaraṇa,"Neuter",2,紀要,Memoirs
27764,saṃsmāraṇam,saṃsmāraṇa,"Neuter",2,紀要,Memoirs
27765,saṃsnehanam,saṃsnehana,"Neuter",2,潤滑,Lubrication
27766,saṃsnānam,saṃsnāna,"Neuter",2,浴,bath
27767,saṃsparśanam,saṃsparśana,"Neuter",2,接触、触れ合い、交際,Contact
27768,saṃsrāvaṇam,saṃsrāvaṇa,"Neuter",2,分泌,Secretion
27769,saṃstambhanam,saṃstambhana,"Neuter",2,勃起,Erection
27770,saṃstaraṇam,saṃstaraṇa,"Neuter",2,階層化,stratification
27771,saṃstavanam,saṃstavana,"Neuter",2,賞賛,Praise
27772,saṃsthitam,saṃsthita,"Neuter",2,構成された,Constituted
27773,saṃsthitayajus,saṃsthitayajus,"Neuter",3con,制度化された,institutionalized
27774,saṃsthānam,saṃsthāna,"Neuter",2,研究所,Institute
27775,saṃsthāpanam,saṃsthāpana,"Neuter",2,設置、設営、開設,Installation
27776,saṃsthātvam,saṃsthātva,"Neuter",2,制度性,Institutionality
27777,saṃstutatvam,saṃstutatva,"Neuter",2,称賛に値する,praiseworthiness
27778,saṃstyānam,saṃstyāna,"Neuter",2,サンスターン,sansthan
27779,saṃsādanam,saṃsādana,"Neuter",2,処理,Processing
27780,saṃsādhanam,saṃsādhana,"Neuter",2,資力,Resources
27781,saṃsārabandhanam,saṃsārabandhana,"Neuter",2,世界の絆,world bond
27782,saṃsārabījam,saṃsārabīja,"Neuter",2,世界の種,world seed
27783,saṃsāracakram,saṃsāracakra,"Neuter",2,世界の輪,world wheel
27784,saṃsāraduḥkham,saṃsāraduḥkha,"Neuter",2,世俗的な苦しみ,worldly suffering
27785,saṃsāragamanam,saṃsāragamana,"Neuter",2,世界旅行,world travel
27786,saṃsārakānanam,saṃsārakānana,"Neuter",2,サンサラカナン,sansarakanan
27787,saṃsārakārāgṛham,saṃsārakārāgṛha,"Neuter",2,世界の牢獄,The prison of the world
27788,saṃsāramaṇḍalam,saṃsāramaṇḍala,"Neuter",2,世界の世界,The world world
27789,saṃsāraparivartanam,saṃsāraparivartana,"Neuter",2,世界の変化,World change
27790,saṃsārasukham,saṃsārasukha,"Neuter",2,世界の幸福,world happiness
27791,saṃsāravanam,saṃsāravana,"Neuter",2,サムサラバン,samsaravan
27792,saṃsāravartma,saṃsāravartman,"Neuter",3n,世界観,worldview
27793,saṃsāraṇam,saṃsāraṇa,"Neuter",2,伝染 ; 感染,Transmission
27794,saṃsīdanam,saṃsīdana,"Neuter",2,連結,Consolidation
27795,saṃsūcanam,saṃsūcana,"Neuter",2,通知,Notifications
27796,saṃsṛṣṭam,saṃsṛṣṭa,"Neuter",2,関連する,associated
27797,saṃsṛṣṭatvam,saṃsṛṣṭatva,"Neuter",2,関連性,associatedness
27798,saṃtakṣaṇam,saṃtakṣaṇa,"Neuter",2,保護,protection
27799,saṃtamas,saṃtamas,"Neuter",3con,聖人,saints
27800,saṃtamasam,saṃtamasa,"Neuter",2,サンタマス,santamas
27801,saṃtani,saṃtani,"Neuter",3i,子孫,progeny
27802,saṃtanikam,saṃtanika,"Neuter",2,セインツ,Saints
27803,saṃtaptacāmīkaram,saṃtaptacāmīkara,"Neuter",2,サンタチャミカー,santachamikar
