bhavacchid,bhavacchid,3s,穴穴,Bhavacchid,0
bhavasaṅgin,bhavasaṅgin,3n,ババサンギン,Bhavasangin,0
bhāvat,bhāvat,3con,ババット,Bhavat,0
bhāvayu,bhāvayu,4u,バヴァユ,Bhavayu,0
bhaveṇu,bhaveṇu,4u,バベヌ,Bhavenu,0
bhavicārin,bhavicārin,3n,バビカリン,Bhavicharin,0
bhavin,bhavin,3n,バビン,Bhavin,0
bhaviṣṇu,bhaviṣṇu,4u,バビシュヌ,Bhavishnu,0
bhāvitātman,bhāvitātman,3n,バビタットマン,Bhavitatman,0
bhavīyas,bhavīyas,3con,バビヤス,Bhaviyas,0
bhavyamanas,bhavyamanas,3con,バブヤマナス,Bhavyamanas,0
bhayālu,bhayālu,4u,バヤル,Bhayalu,0
bhayuj,bhayuj,3s,バユジ,Bhayuj,0
bhedin,bhedin,3n,ベディン,Bhedin,0
bhettṛ,bhettṛ,3r,ベットトリ,Bhettri,0
bhid,bhid,3s,ビッド,Bhid,0
bhikṣāśin,bhikṣāśin,3n,ビクシャシン,Bhikshashin,0
bhikṣin,bhikṣin,3n,ビクシン,Bhikshin,0
bhīlu,bhīlu,4u,ビル,Bhilu,0
bhīmat,bhīmat,3con,ビマット,Bhimat,0
bhīmaujas,bhīmaujas,3con,ビマウジャス,Bhimaujas,0
bhīmakarman,bhīmakarman,3n,ビムカルマン,Bhimkarman,0
bhīmayu,bhīmayu,4u,ビミユ,Bhimyu,0
bhīru,bhīru,4u,ビル,Bhiru,0
bhiṣaj,bhiṣaj,3s,灰,Bhishaj,0
bhīṣugati,bhīṣugati,3i,ビシュガティ,Bhishugati,0
bhītacārin,bhītacārin,3n,ビタカリン,Bhitacharin,0
bhogabhuj,bhogabhuj,3s,bhogbhuj,bhogbhuj,0
bhogin,bhogin,3n,ボーギン,Bhogin,0
bhojin,bhojin,3n,ボージン,Bhojin,0
bhūmibhedin,bhūmibhedin,3n,ブーミベディン,Bhoomibhedin,0
bhovādin,bhovādin,3n,ボバディン,Bhovadin,0
bhrājasvin,bhrājasvin,3n,ブラジャスビン,Bhrajasvin,0
bhrājiṣmat,bhrājiṣmat,3con,ブラジシュマット,Bhrajishmat,0
bhramin,bhramin,3n,ブラミン,Bhramin,0
bhrāmin,bhrāmin,3n,ブラミン,Bhramin,0
bhraṃśin,bhraṃśin,3n,ブランシン,Bhranshin,0
bhraśīyas,bhraśīyas,3con,ブラシヤス,Bhrashiyas,0
bhrājin,bhrājin,3n,ブラジン,Bhrazin,0
bhrūbhedin,bhrūbhedin,3n,ブルベディン,Bhrubhedin,0
bhu,bhu,4u,ブー,Bhu,0
bhugnadṛś,bhugnadṛś,3s,ブグナドリッシュ,Bhugnadrish,0
bhuj,bhuj,3s,ブージ,Bhuj,0
bhujman,bhujman,3n,ブジマン,Bhujman,0
bhujyu,bhujyu,4u,ブージュ,Bhujyu,0
bhuktapūrvin,bhuktapūrvin,3n,ブクタプルビン,Bhuktapurvin,0
bhuraṇyu,bhuraṇyu,4u,ブラニュ,Bhuranyu,0
bhūri,bhūri,3i,ブリー,Bhuri,0
bhūricakṣas,bhūricakṣas,3con,Bhurichakshas,Bhurichakshas,0
bhūridā,bhūridā,3s,ブリダ,Bhurida,0
bhūridāvan,bhūridāvan,3n,ブリダバン,Bhuridavan,0
bhūridāvat,bhūridāvat,3con,ブリダバット,Bhuridavat,0
bhūridhāman,bhūridhāman,3n,ブリダマン,Bhuridhaman,0
bhūridhāyas,bhūridhāyas,3con,ブリドヘイズ,Bhuridhays,0
bhūrigu,bhūrigu,4u,ブリグ,Bhurigu,0
bhūrijanman,bhūrijanman,3n,ブリジャンマン,Bhurijanman,0
bhūrikarman,bhūrikarman,3n,ブリカルマン,Bhurikarman,0
bhūripāṇi,bhūripāṇi,3i,ブリパニ,Bhuripani,0
bhūripoṣin,bhūripoṣin,3n,ブリポシン,Bhuriposhin,0
bhūriretas,bhūriretas,3con,ブリレタス,Bhuriretas,0
bhuriṣah,bhuriṣah,3s,ブリシャ,Bhurishah,0
bhūriṣah,bhūriṣah,3s,ブリシャ,Bhurishah,0
bhūriṣāh,bhūriṣāh,3s,ブリシャ,Bhurishah,0
bhūritejas,bhūritejas,3con,ブリテハス,Bhuritejas,0
bhūrivarcas,bhūrivarcas,3con,Bhurivarchas,Bhurivarchas,0
bhūrṇi,bhūrṇi,3i,ブルニ,Bhurni,0
bhurvaṇi,bhurvaṇi,3i,ブルヴァニ,Bhurvani,0
bhūryāsuti,bhūryāsuti,3i,ブリヤスティ,Bhuryasuti,0
bhūṣin,bhūṣin,3n,ブーシン,Bhushin,0
bhūṣṇu,bhūṣṇu,4u,ブシュヌ,Bhushnu,0
bhūtātman,bhūtātman,3n,ブタットマン,Bhutatman,0
bhuvadvasu,bhuvadvasu,4u,ブヴァドヴァス,Bhuvadvasu,0
bhuvadvat,bhuvadvat,3con,bhuvadvat,bhuvadvat,0
bhūvah,bhūvah,3s,接地,Bhuvah,0
bhuvaneṣṭhā,bhuvaneṣṭhā,3s,ブヴァネスタ,Bhuvaneshta,0
bhuvanasad,bhuvanasad,3s,ブーバンサッド,Bhuvansad,0
bhūyasvin,bhūyasvin,3n,ブヤスビン,Bhuyasvin,0
bhūyoruci,bhūyoruci,3i,ブヨルチ,Bhuyoruchi,0
bibhakṣayiṣudaṃṣṭrin,bibhakṣayiṣudaṃṣṭrin,3n,ビバクシャイシュダンチン,bibhakshayishudanthin,0
bibhitsu,bibhitsu,4u,ビビツ,Bibhitsu,0
bibhrakṣu,bibhrakṣu,4u,ビブラクシュ,Bibhrakshu,0
bibibābhavat,bibibābhavat,3con,ビビバになった,Bibiba became,0
dviśavas,dviśavas,3con,二カメラル,bicameral,0
dvisaṃdhi,dvisaṃdhi,3i,二カメラル,bicameral,0
dvijāti,dvijāti,3i,bicaste,bicaste,0
dvidat,dvidat,3con,ビドゥット,bidutt,0
dvikhurin,dvikhurin,3n,ビクリン,bikhurin,0
pittaprakṛti,pittaprakṛti,3i,胆汁性,Biliary nature,0
bilevāsin,bilevāsin,3n,ビレバシン,Billevasin,0
abjā,abjā,3s,十億,billion,0
bilayoni,bilayoni,3i,億万長者,Billionaire,0
bilmin,bilmin,3n,ビルミン,Bilmin,0
bilaśāyin,bilaśāyin,3n,ビルシャイン,Bilshayin,0
bilavāsin,bilavāsin,3n,ビルバシン,Bilvasin,0
dvibarhajman,dvibarhajman,3n,バイメタリック,bimetallic,0
dvidhātu,dvidhātu,4u,バイメタリック,Bimetallic,0
bandhanakārin,bandhanakārin,3n,バインダー,binders,0
dvinetrabhedin,dvinetrabhedin,3n,両眼,binocular,0
jīvabarhis,jīvabarhis,3con,バイオマス,biomass,0
jīvayoni,jīvayoni,3i,バイオマス,biomass,0
dvipad,dvipad,3s,バイペダル,Bipedal,0
dvisrakti,dvisrakti,3i,バイポーラ,bipolar,0
pakṣyavayas,pakṣyavayas,3con,鳥の年齢,Bird age,0
pakṣin,pakṣin,3n,鳥,birds,0
janmarogin,janmarogin,3n,出生患者,Birth patients,0
janmabhṛt,janmabhṛt,3s,誕生の担い手,Birthbearer,0
dvijaliṅgin,dvijaliṅgin,3n,バイセクシャル,bisexual,0
bisakhā,bisakhā,3s,振りかける,Biskha,0
kaṭin,kaṭin,3n,かまれた,bitten,0
kaṭupākin,kaṭupākin,3n,苦い,bitter,0
kaṭu,kaṭu,4u,苦い,Bitter,0
śrutikaṭu,śrutikaṭu,4u,耳に苦い,Bitter to the ear,0
kaṭukabhakṣin,kaṭukabhakṣin,3n,苦い食べる人,bitter-eater,0
kṛṣṇavāsas,kṛṣṇavāsas,3con,黒い服,black clothes,0
kṛṣṇājinin,kṛṣṇājinin,3n,黒鹿皮,black deerskin,0
kṛṣṇapāṃsu,kṛṣṇapāṃsu,4u,黒いほこり,Black dust,0
kālākāṅkṣin,kālākāṅkṣin,3n,黒い地平線,black horizon,0
kṛṣṇayoni,kṛṣṇayoni,3i,黒い子宮,Black womb,0
kṛṣṇākṣi,kṛṣṇākṣi,3i,黒い瞳,Black-eyed,0
kṛṣṇaśīrṣan,kṛṣṇaśīrṣan,3n,黒頭,Black-headed,0
kṛṣṇāṅghri,kṛṣṇāṅghri,3i,黒足,Black-legged,0
dīptāgni,dīptāgni,3i,燃える,blazing,0
kalmaṣadhvaṃsakārin,kalmaṣadhvaṃsakārin,3n,Kalmashdhwaskarin,blemishes,0
iṣudhimat,iṣudhimat,3con,祝福された,blessed,0
dhanatyaj,dhanatyaj,3s,祝福された,blessed,0
andhīkṛtātman,andhīkṛtātman,3n,盲目の魂,blind soul,0
baddhadṛṣṭi,baddhadṛṣṭi,3i,失明,Blindness,0
andhadhī,andhadhī,3s,失明,Blindness,0
animiṣat,animiṣat,3con,点滅,Blinking,0
avarodhin,avarodhin,3n,ブロックされた,blocked,0
pratirurūṣu,pratirurūṣu,4u,血球,blood cell,0
raktadat,raktadat,3con,献血者,Blood donor,0
raktapāyin,raktapāyin,3n,血を飲む人,Blood drinkers,0
raktavāsin,raktavāsin,3n,血の住人,blood-dwellers,0
raktakaṇṭhin,raktakaṇṭhin,3n,血のど,blood-throated,0
śoṇitāśin,śoṇitāśin,3n,血に飢えた,bloodthirsty,0
raktimat,raktimat,3con,血まみれ,bloody,0
nīlavāsas,nīlavāsas,3con,青いドレス,blue dresses,0
nīlapakṣman,nīlapakṣman,3n,青い目,blue-eyed,0
nīlanicolin,nīlanicolin,3n,ブルーニコリン,bluenicholine,0
sakṣīradṛti,sakṣīradṛti,3i,ぼやけた視界,blurred vision,0
bodhi,bodhi,3i,菩提,Bodhi,0
bodhin,bodhin,3n,菩提,Bodhin,0
bodhinmanas,bodhinmanas,3con,ボディンマナス,Bodhinmanas,0
śarīrin,śarīrin,3n,身体,bodily,0
śarīrabhāj,śarīrabhāj,3s,体の部分,Body parts,0
śarīrāntaracārin,śarīrāntaracārin,3n,ボディトランスミッター,Body transmitters,0
dehabhṛt,dehabhṛt,3s,ボディベアラー,body-bearer,0
śarīrabhṛt,śarīrabhṛt,3s,ボディベアラー,body-bearer,0
śarīrajanman,śarīrajanman,3n,ボディボーン,Bodyborn,0
ūḍhavayas,ūḍhavayas,3con,騒々しい,boisterous,0
uḍḍāmarin,uḍḍāmarin,3n,騒々しい,boisterous,0
bandhukṣit,bandhukṣit,3s,接着,bonded,0
asthibhūyas,asthibhūyas,3con,骨折,bone fracture,0
asthimat,asthimat,3con,骨頭,bone-headed,0
nirasthi,nirasthi,3i,骨なし,Boneless,0
bukin,bukin,3n,ブッキン,Bookin,0
baṃhīyas,baṃhīyas,3con,本,books,0
sīmāpahārin,sīmāpahārin,3n,ボーダー強盗,Border robbers,0
janivat,janivat,3con,生まれ,born,0
jajñi,jajñi,3i,生まれ,born,0
saralaskandhasaṃghaṭṭajanman,saralaskandhasaṃghaṭṭajanman,3n,シンプルなショルダークラスターから生まれた,Born of a simple shoulder cluster,0
ṛṇagrāhin,ṛṇagrāhin,3n,借り手,Borrower,0
ubhayaśiras,ubhayaśiras,3con,両方の頭,Both heads,0
ubhayataḥpad,ubhayataḥpad,3s,足の両側,Both sides of the foot,0
atalaspṛś,atalaspṛś,3s,底なしタッチ,bottomless touch,0
baddhavasati,baddhavasati,3i,バインドされた住居,bound dwellings,0
baddhaśrotramanaścakṣus,baddhaśrotramanaścakṣus,3con,縛られた耳、心、目,"bound ears, mind and eyes",0
baddhāvasthiti,baddhāvasthiti,3i,バインドされた位置,Bound position,0
baddhapratiśrut,baddhapratiśrut,3s,肯定,Bound Promise,0
baddhavāc,baddhavāc,3con,バインドされたスピーチ,Bound speech,0
ābaddhadṛṣṭi,ābaddhadṛṣṭi,3i,バウンドビジョン,bound vision,0
dadhanvat,dadhanvat,3con,豊富,bountiful,0
paruṣmat,paruṣmat,3con,豊富,bountiful,0
bhavāntaraprāptimat,bhavāntaraprāptimat,3con,豊富,bountiful,0
vapuṣmat,vapuṣmat,3con,豊富,bountiful,0
vipulamati,vipulamati,3i,豊富,bountiful,0
kārmukabhṛt,kārmukabhṛt,3s,ボウベアラー,bow-bearer,0
dhanuṣpāṇi,dhanuṣpāṇi,3i,お辞儀,Bow-handed,0
dhanuṣmat,dhanuṣmat,3con,お辞儀,bowed,0
natabhrū,natabhrū,3s,お辞儀をした眉毛,Bowed eyebrows,0
natamūrdhan,natamūrdhan,3n,頭を下げた,bowed his head,0
barhiṣad,barhiṣad,3s,ボイコット,boycott,0
kaṅkaṇin,kaṅkaṇin,3n,ブレスレット,bracelets,0
brahmacārin,brahmacārin,3n,ブラフマカリン,Brahmacharin,0
brahmadātṛ,brahmadātṛ,3r,ブラフマダトリ,Brahmadatri,0
brahmadāyopahārin,brahmadāyopahārin,3n,ブラフマダヨパハリン,Brahmadayopaharin,0
brahmadharmadviṣ,brahmadharmadviṣ,3s,brahmadharmadvish,brahmadharmadvish,0
brahmadviṣ,brahmadviṣ,3s,brahmdvish,Brahmadvish,0
brahmahan,brahmahan,3n,ブラフマハン,Brahmahan,0
brahmajanman,brahmajanman,3n,ブラフマジャンマン,Brahmajanman,0
brahmajīvin,brahmajīvin,3n,ブラフマジビン,Brahmajivin,0
brahmajyotis,brahmajyotis,3con,brahmajyotis,brahmajyotis,0
brahmakarmasamādhi,brahmakarmasamādhi,3i,ブラフマカルマサマディ,brahmakarma samadhi,0
brahmakṛt,brahmakṛt,3s,ブラフマクリット,Brahmakrit,0
brahmamūrti,brahmamūrti,3i,ブラフマムルティ,Brahmamurti,0
brāhmaṇadveṣin,brāhmaṇadveṣin,3n,ブラフマン嫌い,Brahman-hating,0
brāhmaṇavarṇin,brāhmaṇavarṇin,3n,ブラフマナヴァルニン,Brahmanavarnin,0
brahmāṅgabhū,brahmāṅgabhū,3s,Brahmangbhu,Brahmangbhu,0
brahmaṇvat,brahmaṇvat,3con,Brahmanvat,Brahmanvat,0
brahmaprī,brahmaprī,3s,ブランプリー,Brahmapree,0
brahmasattrin,brahmasattrin,3n,ブラフマサットリン,Brahmasattrin,0
brahmasūtrin,brahmasūtrin,3n,ブラフマストリン,Brahmasutrin,0
brahmavādin,brahmavādin,3n,ブラフマヴァディン,Brahmavadin,0
brahmavāhas,brahmavāhas,3con,Brahmavahas,Brahmavahas,0
brahmavani,brahmavani,3i,ブラフマヴァニ,Brahmavani,0
brahmavarcas,brahmavarcas,3con,Brahmavarchas,Brahmavarchas,0
brahmavarcasin,brahmavarcasin,3n,Brahmavarchasin,Brahmavarchasin,0
brahmavat,brahmavat,3con,Brahmavat,Brahmavat,0
brahmavedin,brahmavedin,3n,ブラフマヴェディン,Brahmavedin,0
brahmayaśasin,brahmayaśasin,3n,ブラフマヤシャシン,Brahmayashasin,0
brahmayoni,brahmayoni,3i,ブラマヨニ,Brahmayoni,0
brahmayuj,brahmayuj,3s,ブラフマユジ,brahmayuj,0
brahmāyus,brahmāyus,3con,ブラマユス,Brahmayus,0
brahmabhid,brahmabhid,3s,brahmbhid,brahmbhid,0
brahmabhūyas,brahmabhūyas,3con,brahmbhuyas,brahmbhuyas,0
brāhmi,brāhmi,3i,ブラフミ,Brahmi,0
brahmin,brahmin,3n,ブラフミン,Brahmin,0
brāhmaṇarūpabhṛt,brāhmaṇarūpabhṛt,3s,ブラフミン,brahmin,0
brahmīyas,brahmīyas,3con,ブラフミヤ,Brahmiyas,0
brahmaśāyin,brahmaśāyin,3n,ブラームシャイン,brahmshayin,0
bhrājajjanman,bhrājajjanman,3n,ブラジャジャンマン,brajajjanman,0
bhrājathumat,bhrājathumat,3con,Brajathumat,Brajathumat,0
śākhin,śākhin,3n,ブランチ,branch,0
dhṛtāmbhas,dhṛtāmbhas,3con,ブラバド,bravado,0
vrīhimat,vrīhimat,3con,勇気,bravery,0
śauryādimat,śauryādimat,3con,勇気,bravery,0
śauryonmādin,śauryonmādin,3n,勇気,bravery,0
bhaṅktṛ,bhaṅktṛ,3r,ブレーカ,breaker,0
stanābhuj,stanābhuj,3s,胸の腕,breast arm,0
stanyabhuj,stanyabhuj,3s,胸の腕,breast arm,0
stanadveṣin,stanadveṣin,3n,胸が嫌い,breast-hating,0
stanapāyin,stanapāyin,3n,授乳,breastfeeding,0
stanyapāyin,stanyapāyin,3n,授乳,breastfeeding,0
stanapātṛ,stanapātṛ,3r,授乳,Breastfeeding,0
stanapā,stanapā,3s,授乳,Breastfeeding,0
śvāsin,śvāsin,3n,呼吸,breathing,0
samadhikatarocchvāsin,samadhikatarocchvāsin,3n,より平等に呼吸する,breathing more equally,0
sāsnālāṅgūlakakudakhuraviṣāṇin,sāsnālāṅgūlakakudakhuraviṣāṇin,3n,呼吸、尾、腰、蹄、角,"breathing, tail, hip, hoof, and horn",0
bṛhatsāman,bṛhatsāman,3n,ブラサマン,Brhatsaman,0
kanyārthin,kanyārthin,3n,花嫁探し,bride-seeking,0
vadhūmat,vadhūmat,3con,花嫁介添人,bridesmaid,0
setu,setu,4u,橋,bridge,0
ujjeṣavat,ujjeṣavat,3con,明るい,bright,0
tejovat,tejovat,3con,明るい,bright,0
dīptimat,dīptimat,3con,明るい,bright,0
dyutimat,dyutimat,3con,明るい,bright,0
bhrājasvat,bhrājasvat,3con,明るい,Bright,0
ājiśobhin,ājiśobhin,3n,明るい,bright,0
bhrājiṣṇu,bhrājiṣṇu,4u,明るい,bright,0
dīptatapas,dīptatapas,3con,明るい禁欲,bright austerities,0
dīptakīrti,dīptakīrti,3i,明るい名声,bright fame,0
bhrājadṛṣṭi,bhrājadṛṣṭi,3i,明るいビジョン,Bright vision,0
tundavat,tundavat,3con,明るく,brightly,0
kāntimat,kāntimat,3con,輝度,brightness,0
dīptatejas,dīptatejas,3con,輝度,brightness,0
bṛhadrathaṃtarasāman,bṛhadrathaṃtarasāman,3n,brihadrathantrasaman,brihadrathantrasaman,0
bṛhadrāvan,bṛhadrāvan,3n,ブリハドラヴァン,Brihadravan,0
bṛhadreṇu,bṛhadreṇu,4u,ブリハドレヌ,Brihadrenu,0
bṛhadri,bṛhadri,3i,ブリハドリ,Brihadri,0
bṛhadukṣan,bṛhadukṣan,3n,ブリハドゥクシャン,Brihadukshan,0
bṛhadvādin,bṛhadvādin,3n,ブリハドヴァディン,Brihadvadin,0
bṛhanmati,bṛhanmati,3i,ブリハンマティ,Brihanmati,0
bṛhatketu,bṛhatketu,4u,ブリハトケツ,Brihatketu,0
bṛhatkīrti,bṛhatkīrti,3i,ブリハトキルティ,Brihatkirti,0
bṛhattapas,bṛhattapas,3con,ブリハッタパス,Brihattapas,0
vindatvat,vindatvat,3con,見事に,brilliantly,0
ānu,ānu,4u,かかって来い,Bring it on,0
ānetṛ,ānetṛ,3r,ブリンガー,Bringer,0
pṛthupīnavakṣas,pṛthupīnavakṣas,3con,広くて太い胸,"broad, thick-chested",0
pṛthulavakṣas,pṛthulavakṣas,3con,胸の広い,broad-chested,0
pṛthuvakṣas,pṛthuvakṣas,3con,胸の広い,broad-chested,0
pṛthudīrghabāhu,pṛthudīrghabāhu,4u,広い-長い腕,broad-long-armed,0
prasāraṇin,prasāraṇin,3n,放送局,broadcasters,0
khaṇḍin,khaṇḍin,3n,壊れた,broken,0
bhagnabāhu,bhagnabāhu,4u,折れた腕,Broken arm,0
bhagnāsthi,bhagnāsthi,3i,骨折,Broken bones,0
bhagnotsāhakriyātman,bhagnotsāhakriyātman,3n,壊れた熱意のアクション魂,Broken enthusiasm action soul,0
bhagnamanas,bhagnamanas,3con,壊れた心,Broken minds,0
bhrātṛvyajanman,bhrātṛvyajanman,3n,義兄弟,brother-in-law,0
bhrātṛvyahan,bhrātṛvyahan,3n,義兄弟,brother-in-law,0
kṣatrabandhu,kṣatrabandhu,4u,義兄弟,brother-in-law,0
bhrātṛmat,bhrātṛmat,3con,ブラザーリー,Brotherly,0
bubhūrṣu,bubhūrṣu,4u,ブブルシュ,Bubhurshu,0
bubhūṣu,bubhūṣu,4u,ブブシュ,Bubhushu,0
bubhutsu,bubhutsu,4u,ぶぶつ,Bubhutsu,0
budbudayāśu,budbudayāśu,4u,ブッブダヤシュ,Budbudayashu,0
bubodhayiṣu,bubodhayiṣu,4u,仏,Buddha,0
buddhavapurdhārin,buddhavapurdhārin,3n,buddhavpurdharin,buddhavpurdharin,0
buddhikṛt,buddhikṛt,3s,仏教徒,Buddhist,0
udakśiras,udakśiras,3con,新進,budding,0
udbhrū,udbhrū,3s,新進,budding,0
udvahni,udvahni,3i,膨らみ,bulge,0
vṛṣan,vṛṣan,3n,ブル,bull,0
vṛṣapāṇi,vṛṣapāṇi,3i,ブルの手,Bull's hands,0
vṛṣakhādi,vṛṣakhādi,3i,ブルイーター,bull-eater,0
vṛṣākṛti,vṛṣākṛti,3i,雄牛の形,Bull-shaped,0
vṛṣāyudh,vṛṣāyudh,3s,ブルファイター,Bullfighter,0
jarayitṛ,jarayitṛ,3r,バーナー,burner,0
saṃtaptavakṣas,saṃtaptavakṣas,3con,燃える胸,burning chest,0
jvalitacakṣus,jvalitacakṣus,3con,燃える目,burning eyes,0
dagdhayoni,dagdhayoni,3i,焦げた膣,Burnt vagina,0
vyāpin,vyāpin,3n,仕事,business,0
vyavasāyabuddhi,vyavasāyabuddhi,3i,ビジネス・インテリジェンス,Business intelligence,0
vyavāyin,vyavāyin,3n,ビジネスマン,businessman,0
vyavasāyavartin,vyavasāyavartin,3n,ビジネスマン,businessmen,0
vyavasāyin,vyavasāyin,3n,ビジネスマン,Businessmen,0
vyāpārakārin,vyāpārakārin,3n,ビジネスマン,businessmen,0
vyastavṛtti,vyastavṛtti,3i,忙しい本能,Busy instinct,0
apit,apit,3s,しかし,but,0
aptu,aptu,4u,しかし,but,0
kantu,kantu,4u,しかし,But,0
kiṃyu,kiṃyu,4u,しかし,but,0
avakin,avakin,3n,むしろ,but rather,0
krayavikrayin,krayavikrayin,3n,買い手と売り手,buyers and sellers,0
dvārābhimānin,dvārābhimānin,3n,誇り高きによって,by the proud,0
parikalayitṛ,parikalayitṛ,3r,電卓,Calculator,0
vatsajānu,vatsajānu,4u,子牛の膝,calf knee,0
pramāpayitṛ,pramāpayitṛ,3r,キャリブレーター,calibrator,0
antarikṣanāman,antarikṣanāman,3n,雰囲気と呼ばれる,called atmosphere,0
ghaṭṭitṛ,ghaṭṭitṛ,3r,カリトラ,callitra,0
sātman,sātman,3n,落ち着いて,calm,0
śāntamanas,śāntamanas,3con,穏やかな心,calm mind,0
śāntaraśmi,śāntaraśmi,3i,穏やかな光線,Calm rays,0
nibhṛtātman,nibhṛtātman,3n,落ち着いた魂,calm soul,0
śāntacetas,śāntacetas,3con,落ち着いた,calm-minded,0
uṣṭravāhin,uṣṭravāhin,3n,キャメル,camel,0
uditahomin,uditahomin,3n,キャメルクロッシュ,camelcrosh,0
chad,chad,3s,迷彩,camouflage,0
abhiyāyin,abhiyāyin,3n,運動,campaign,0
abhiyā,abhiyā,3s,運動,campaign,0
karpūrin,karpūrin,3n,樟脳,camphor,0
pratyardhi,pratyardhi,3i,候補者,candidate,0
abhyavāyin,abhyavāyin,3n,候補者,candidate,0
śaṅkumat,śaṅkumat,3con,キャンディー,Candied,0
narāṅghri,narāṅghri,3i,ローソク足,candlestick,0
nṛṣad,nṛṣad,3s,人食い,cannibal,0
nṛṣadvan,nṛṣadvan,3n,共食い,cannibalism,0
nṛṣadman,nṛṣadman,3n,人食い,cannibalistic,0
nṛcakṣus,nṛcakṣus,3con,人食い,cantankerous,0
kepi,kepi,3i,capi,capi,0
saṃjighṛkṣu,saṃjighṛkṣu,4u,気まぐれ,capricious,0
karṇadārin,karṇadārin,3n,キャプテン,captain,0
bandhukin,bandhukin,3n,キャプティブ,captive,0
kṣayakāsin,kṣayakāsin,3n,発癌性,carcinogenic,0
asnāyin,asnāyin,3n,発癌物質,carcinogens,0
hṛdvartin,hṛdvartin,3n,心停止,cardiac arrest,0
kārin,kārin,3n,カリン,carin,0
kārudveṣin,kārudveṣin,3n,思いやり,caring,0
kravyabhakṣin,kravyabhakṣin,3n,肉食性,carnivorous,0
kārayitṛ,kārayitṛ,3r,キャリア,Carrier,0
nī,nī,3s,続ける,carry on,0
bibhrat,bibhrat,3con,運ぶ,carrying,0
kaśmalacetas,kaśmalacetas,3con,カシューナッツ,cashews,0
kāsin,kāsin,3n,カシン,Cassin,0
jātibhāj,jātibhāj,3s,カースト制,caste system,0
jātimat,jātimat,3con,カステイスト,casteist,0
tiryagjāti,tiryagjāti,3i,去勢,castration,0
jagadghātin,jagadghātin,3n,壊滅的,catastrophic,0
kāri,kāri,3i,原因,cause,0
kāraṇadhvaṃsin,kāraṇadhvaṃsin,3n,破壊者を引き起こす,cause destroyer,0
sāvadhi,sāvadhi,3i,注意,Caution,0
brahmagrāhin,brahmagrāhin,3n,独身,celibate,0
brahmacārivāsin,brahmacārivāsin,3n,独身,celibate,0
brahmadveṣin,brahmadveṣin,3n,独身,celibate,0
sadyaḥpātin,sadyaḥpātin,3n,独身,celibate,0
vibandhahṛt,vibandhahṛt,3s,独身,celibate,0
salilopajīvin,salilopajīvin,3n,セルロイド,celluloid,0
śmaśānavartin,śmaśānavartin,3n,墓地の住人,cemetery-dwellers,0
śatadātu,śatadātu,4u,セントダトゥ,cent datu,0
śatabuddhi,śatabuddhi,3i,セントインテリジェンス,cent intellect,0
śataśakti,śataśakti,3i,セントパワー,cent power,0
śatatejas,śatatejas,3con,百周年,centenarian,0
śatayoni,śatayoni,3i,百周年,centenarian,0
śatayāyin,śatayāyin,3n,百周年,centenarian,0
śatāyus,śatāyus,3con,100周年,centenary,0
śatavat,śatavat,3con,100周年,centenary,0
śatasani,śatasani,3i,100周年,centenary,0
śatāśri,śatāśri,3i,100周年,centenary,0
śatabhuji,śatabhuji,3i,センテナリー,Centenary,0
śatadāvan,śatadāvan,3n,100周年,centenary,0
śatadhanvan,śatadhanvan,3n,100周年,centenary,0
śatayāman,śatayāman,3n,100周年,centenary,0
śatasvin,śatasvin,3n,100周年,centenary,0
śatahan,śatahan,3n,100周年,centenary,0
śatātman,śatātman,3n,100周年,centenary,0
śatāyu,śatāyu,4u,センテナリー,Centenary,0
śatajīvin,śatajīvin,3n,センテニアル,Centennial,0
śatavarṣin,śatavarṣin,3n,センテニアル,Centennial,0
śatatantu,śatatantu,4u,センテニアル,Centennial,0
sūtramadhyabhū,sūtramadhyabhū,3s,センターセンター,center center,0
śatapātin,śatapātin,3n,センチピード,centipede,0
śataspṛh,śataspṛh,3s,センチピード,centipede,0
śatapuc,śatapuc,3s,センチピード,centipede,0
sendrāyudhataḍit,sendrāyudhataḍit,3s,遠心分離,centrifuged,0
śatapayas,śatapayas,3con,何世紀にもわたって,Centuries,0
śatamūti,śatamūti,3i,センチュリオン,centurion,0
śatadvasu,śatadvasu,4u,センチュリオン,centurion,0
śatakratu,śatakratu,4u,世紀,century,0
ayaśobhin,ayaśobhin,3n,儀式,ceremonial,0
samāgamakārin,samāgamakārin,3n,儀式,ceremonial,0
sārdhaṃvihārin,sārdhaṃvihārin,3n,儀式,ceremonial,0
śucayat,śucayat,3con,もちろんです,certainly,0
samātman,samātman,3n,停止,cessation,0
cācali,cācali,3i,チャクリ,Chachli,0
cakās,cakās,3s,チャカス,Chakas,0
cakracārin,cakracārin,3n,チャクラカリン,Chakracharin,0
cakramaulin,cakramaulin,3n,チャクラムーラン,Chakramoulin,0
cakravartin,cakravartin,3n,チャクラヴァルティン,Chakravartin,0
cakru,cakru,4u,チャクル,chakru,0
cakṣurdā,cakṣurdā,3s,眼球,Chaksurda,0
calātman,calātman,3n,チャラトマン,Chalatman,0
caladgu,caladgu,4u,チャルドグ,Chaldgu,0
calormi,calormi,3i,チャロルミ,Chalormi,0
camasin,camasin,3n,チャムシン,Chamsin,0
camūṣad,camūṣad,3s,目撃者,Chamushad,0
